type,start_time,ambient_temp_c,battery_id,test_id,uid,filename,capacity_ahr,electrolyte_resistance_re,charge_transfer_resistance_rct,cycle_index,soh_percentage,rul_cycles,rest_time_hours,cumulative_time_hours,long_rest_flag,total_internal_resistance,resistance_growth_ratio,capacity_decay_rate_5c,capacity_ema_5,capacity_rolling_std_5
discharge,2008-04-03 17:17:16.015000,0.6159885827138503,B0007,13,5750,05750.csv,1.8799352523566075,-2.9718673543855942,-2.5541708922443727,-1.1201934656058536,99.41212397661985,161,-0.17078564628604226,-1.15014124103744,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,0.026767224980299098,1.3470587507155538,-0.387194553566608
discharge,2008-04-03 21:28:14.718000,0.6159885827138503,B0007,15,5752,05752.csv,1.88150881240388,-2.9718673543855942,-2.5541708922443727,-1.0977815585506205,99.49533479268811,160,-0.17775869284234297,-1.1392679994401291,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,0.03401336207530767,1.347316697670073,-0.38537193152911225
discharge,2008-04-04 01:38:15.217999,0.6159885827138503,B0007,17,5754,05754.csv,1.8696907870385844,-2.9718673543855942,-2.5541708922443727,-1.0753696514953874,98.87039039563994,159,-0.1783675092459891,-1.1284367837258948,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.021816072056662174,1.3384718447695858,-0.3507310161959409
discharge,2008-04-04 05:48:08.609000,0.6159885827138503,B0007,19,5756,05756.csv,1.870052380139199,-2.9718673543855942,-2.5541708922443727,-1.0529577444401543,98.88951165957833,158,-0.1784418709545183,-1.117610701113281,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.013944031261697572,1.3328511614301268,-0.3412077140093232
discharge,2008-04-04 09:57:19.765000,0.6159885827138503,B0007,21,5758,05758.csv,1.8700442394188577,-2.9718673543855942,-2.5541708922443727,-1.0305458373849212,98.88908117331621,157,-0.17888365850799529,-1.1068151145779013,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.019831226604759226,1.329097828065524,-0.34143864549061637
discharge,2008-04-04 17:56:27.609000,0.6159885827138503,B0007,24,5761,05761.csv,1.8596518987766364,-2.9718673543855942,-2.5541708922443727,-1.0081339303296881,98.33952785490447,156,-0.03456721732676294,-1.0860575331836868,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.06489847103280728,1.3186665452175679,-0.32607682310852437
discharge,2008-04-04 22:01:54.670999,0.6159885827138503,B0007,26,5763,05763.csv,1.8590746560862208,-2.9718673543855942,-2.5541708922443727,-0.9857220232744549,98.30900290898825,155,-0.18122773186200486,-1.0754237552857029,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.07496685405192806,1.311271936882204,-0.3426933224979815
discharge,2008-04-05 02:20:26.702999,0.6159885827138503,B0007,28,5765,05765.csv,1.8590084577709232,-2.9718673543855942,-2.5541708922443727,-0.9633101162192218,98.30550230165662,154,-0.17301677014580544,-1.0642231843201146,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.01995395405858225,1.3062916905584576,-0.3415832556121286
discharge,2008-04-05 06:25:01.889999,0.6159885827138503,B0007,30,5767,05767.csv,1.8593622586957048,-2.9718673543855942,-2.5541708922443727,-0.9408982091639887,98.32421151057929,153,-0.18177035594989902,-1.0536268631271997,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.01999043095600499,1.303241466394751,-0.35097660830039085
discharge,2008-04-05 10:30:32.311999,0.6159885827138503,B0007,32,5769,05769.csv,1.8587355450601035,-2.9718673543855942,-2.5541708922443727,-0.9184863021087556,98.29107051087615,152,-0.18119258550030667,-1.0429906591170441,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.022886107498980648,1.3007298189234586,-0.3891907835732402
discharge,2008-04-05 14:34:41.468000,0.6159885827138503,B0007,34,5771,05771.csv,1.847817291322145,-2.9718673543855942,-2.5541708922443727,-0.8960743950535225,97.7137065868551,151,-0.18204264601952097,-1.0324131337886298,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.025348022945651135,1.290725069923159,-0.34924190691088874
discharge,2008-04-05 18:39:25.217999,0.6159885827138503,B0007,36,5773,05773.csv,1.8485252916137047,-2.9718673543855942,-2.5541708922443727,-0.8736624879982893,97.75114607455649,150,-0.1816807850658203,-1.0218106296225247,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.01933151646255279,1.2845954213604633,-0.3412634235379231
discharge,2008-04-05 22:46:35.484000,0.6159885827138503,B0007,38,5775,05775.csv,1.848378951850034,-2.9718673543855942,-2.5541708922443727,-0.8512505809430562,97.74340753850292,149,-0.18014819492645187,-1.011102332554626,0.14617633655117152,-3.0749766758377546,-0.030333213381682968,-0.019706676296501482,1.2803973359039915,-0.34151890022420806
discharge,2008-04-18 21:10:19.795999,0.6159885827138503,B0007,41,5778,05778.csv,1.8807805437609768,-1.5865297700270324,-1.4205713670261513,-0.8288386738878231,99.45682350219244,148,11.353232047204656,-0.20425830946220558,0.14617633655117152,-1.684751947893044,-0.030333213381682968,0.13031611701287169,1.3023201061820575,-0.2714317413647824
discharge,2008-04-19 02:29:09.000000,0.6159885827138503,B0007,45,5782,05782.csv,1.88147215974436,-1.5304534579838542,-1.4164185013793378,-0.80642676683259,99.49339657767369,147,-0.13518034227813772,-0.19044593420869824,0.14617633655117152,-1.6600749255595715,0.7465693655109085,0.13648750935713463,1.3174629697100375,-0.23824545725389396
discharge,2008-04-19 07:47:15.702999,0.6159885827138503,B0007,49,5786,05786.csv,1.8810954313244783,-1.5780609808549264,-1.4312415795342643,-0.7840148597773569,99.47347494881129,146,-0.13562491226154794,-0.17666424710030365,0.14617633655117152,-1.689578601762353,-0.9429924789900646,0.1858347194235723,1.3272707789826375,-0.2392998799731485
discharge,2008-04-19 13:01:42.561999,0.6159885827138503,B0007,53,5790,05790.csv,1.8710089649779995,-1.6251105617388333,-1.4482812583207547,-0.7616029527221237,98.94009644991608,145,-0.13792452964441046,-0.16304129988569976,0.14617633655117152,-1.7205462583311069,-1.0086794537600337,0.1353034351293541,1.3261136312888513,-0.2708203241558933
discharge,2008-04-19 18:27:29.827999,0.6159885827138503,B0007,57,5794,05794.csv,1.8701995151941373,-1.5986594180894977,-1.4258579559046274,-0.7391910456668906,98.89729225111972,144,-0.1308073202971527,-0.14892706004811893,0.14617633655117152,-1.6934121922876213,0.846500010492863,0.13219927055390743,1.3247246123089498,-0.34288761713286303
discharge,2008-04-19 23:41:55.686999,0.6159885827138503,B0007,61,5798,05798.csv,1.8706715362800983,-1.6100388553536655,-1.4483275900501618,-0.7167791386116575,98.92225301434723,143,-0.13793498986799319,-0.13530483489049405,0.14617633655117152,-1.7147939320241405,-0.7077106040370978,-0.01727010805011932,1.3241587383314837,-0.34223920729203733
discharge,2008-04-20 04:54:41.734000,0.6159885827138503,B0007,65,5802,05802.csv,1.8596124644020169,-1.6145088119511213,-1.4269751172356595,-0.6943672315564244,98.33744254109715,142,-0.13897904569377287,-0.12175467968334491,0.14617633655117152,-1.7003440438327748,0.43463797594994297,-0.0722776752501396,1.3153437314209269,-0.32722960865828066
discharge,2008-04-20 10:16:28.859000,0.6159885827138503,B0007,69,5806,05806.csv,1.860033909718346,-1.6681389582851673,-1.4391684208673974,-0.6719553245011913,98.35972882674649,141,-0.1333192488485342,-0.10781383533078161,0.14617633655117152,-1.7301693092327073,-0.9799677168048997,-0.06854124756611499,1.3097886109479384,-0.34155197149864025
discharge,2008-04-20 15:37:05.280999,0.6159885827138503,B0007,73,5810,05810.csv,1.8591653109160768,-1.6149252120766822,-1.4254232331028764,-0.6495434174459581,98.31379679174215,140,-0.1340588180469645,-0.0939240425735334,0.14617633655117152,-1.6993289805504381,0.9733987088457492,-0.02539037211465888,1.3054224810949486,-0.341407979749063
discharge,2008-04-20 20:50:38.920999,0.6159885827138503,B0007,77,5814,05814.csv,1.8481398178778288,-1.5966035454730878,-1.443621984214052,-0.627131510390725,97.73076198804469,139,-0.13848121228326,-0.0803395225093001,0.14617633655117152,-1.7060721967288104,-0.2448783508012398,-0.07321392869783079,1.2940995899680037,-0.3240633498683927
discharge,2008-04-21 02:15:02.920999,0.6159885827138503,B0007,81,5818,05818.csv,1.849201702126164,-1.6232212867020632,-1.4306251072808058,-0.6047196033354919,97.78691507545129,138,-0.1316783012739927,-0.06628540546814085,0.14617633655117152,-1.7064530270075386,-0.04250956396986733,-0.07045264885399101,1.2873611833907208,-0.34085323443989557
discharge,2008-04-22 15:33:49.875000,0.6159885827138503,B0007,85,5822,05822.csv,1.8834677437950849,-1.4767759325367522,-1.2935059646144467,-0.5823076962802588,99.5989242807197,137,1.0698138789498344,0.030706309149228526,0.14617633655117152,-1.5464040912899089,5.088362366520469,0.14172422612382185,1.3090129284406955,-0.27069146248137305
discharge,2008-04-22 20:26:18.920999,0.6159885827138503,B0007,89,5826,05826.csv,1.8628211117905844,-1.4561822900036325,-1.3676449285510157,-0.5598957892250257,98.50711777410832,136,-0.15170914827510498,0.043377720289314636,0.14617633655117152,-1.5946281553204897,-1.411151592968826,0.04309989938961552,1.3076946316087397,-0.2702120623977031
discharge,2008-04-23 01:18:11.795999,0.6159885827138503,B0007,93,5830,05830.csv,1.852085039652352,-1.4355793298007384,-1.3734357831538917,-0.5374838821697926,97.93938772431541,135,-0.15208750501185586,0.0560230139071318,0.14617633655117152,-1.5911011493677756,0.07394679001369955,-0.0030919243590538676,1.2986244490851124,-0.26581372039403617
discharge,2008-04-23 06:18:19.920999,0.6159885827138503,B0007,97,5834,05834.csv,1.8469504648208708,-1.5319146825662533,-1.3882352909848987,-0.5150719751145595,97.66786827220949,134,-0.14690707928250651,0.06902590624384704,0.14617633655117152,-1.639298045105915,-1.451943027701632,0.024484765869543384,1.2886601260418957,-0.2638568682555286
discharge,2008-04-23 11:08:00.312000,0.6159885827138503,B0007,101,5838,05838.csv,1.836828431169018,-1.503150255542318,-1.3765515217125062,-0.49266006805932633,97.13260895248978,133,-0.15347331726253066,0.08157553886556748,0.14617633655117152,-1.61940677770013,0.5760735516195791,-0.027869625865394917,1.2742944199608992,-0.24024127314629595
discharge,2008-04-23 16:06:25.170999,0.6159885827138503,B0007,105,5842,05842.csv,1.8371619619672277,-1.489879539976725,-1.3958805279248399,-0.4702481610040932,97.150246264743,132,-0.14798726474146143,0.09450386726555728,0.14617633655117152,-1.6289452503336233,-0.31715001622631256,-0.18671520954456305,1.264971757095107,-0.2989496485820472
discharge,2008-04-23 21:02:58.295999,0.6159885827138503,B0007,109,5846,05846.csv,1.8316722583718852,-1.4914759371711648,-1.387295831903987,-0.4478362539488601,96.85994738677314,131,-0.14915602735279448,0.10735151735176654,0.14617633655117152,-1.6230586366859423,0.14784172599410814,-0.11576227744031996,1.2545681606681687,-0.32103031927232945
discharge,2008-04-24 01:51:33.890000,0.6159885827138503,B0007,113,5850,05850.csv,1.8211470951317783,-1.5266701265738636,-1.3674459733834092,-0.425424346893627,96.30337032828774,130,-0.15415110837002108,0.11985436284741245,0.14617633655117152,-1.6215442423356592,0.015318354483707972,-0.11477496626981687,1.239602029244043,-0.311861323873089
discharge,2008-04-24 06:50:00.031000,0.6159885827138503,B0007,117,5854,05854.csv,1.816506091511515,-1.5639229617743886,-1.3979488101349908,-0.4030124398383939,96.0579512231908,129,-0.1479738547243681,0.13278361692517152,0.14617633655117152,-1.6589432144933762,-1.1565542552258536,-0.11246445033328997,1.2260836544095055,-0.3120044726197862
discharge,2008-04-24 11:49:24.280999,0.6159885827138503,B0007,121,5858,05858.csv,1.8113815601504557,-1.4707334510148735,-1.3743269867993713,-0.38060053278316075,95.78696287593304,128,-0.14736602160265924,0.14575482901120665,0.14617633655117152,-1.6052747728380188,1.6285059767987087,-0.08907003748409889,1.2131615327082217,-0.3010841912791123
discharge,2008-04-24 16:45:56.015000,0.6159885827138503,B0007,125,5862,05862.csv,1.8116056333939583,-1.4478805023069787,-1.3961529443009322,-0.35818862572792765,95.79881200586186,127,-0.14917057751333782,0.15860147471688021,0.14617633655117152,-1.6130242342771455,-0.2611147618776699,-0.08958243249170085,1.2047177464249712,-0.32035611632416
discharge,2008-04-24 21:38:11.077999,0.6159885827138503,B0007,129,5866,05866.csv,1.8060548955557405,-1.4814385834939037,-1.4159832422075946,-0.33577671867269454,95.50528559986309,126,-0.15185541358146235,0.17126278933422753,0.14617633655117152,-1.6409240959293625,-0.8656046355610437,-0.08986814727334143,1.1948535003267406,-0.34331038179403534
discharge,2008-04-25 12:03:44.093000,0.6159885827138503,B0007,133,5870,05870.csv,1.8132041826994056,-1.5305824570852609,-1.3929180199388251,-0.31336481161746144,95.8833442691601,125,0.20795485514763312,0.20876138526128968,0.14617633655117152,-1.642331854142569,-0.07329890555548572,-0.007130138343914785,1.1937320392002206,-0.3598422540192686
discharge,2008-04-25 20:03:55.920999,0.6159885827138503,B0007,135,5872,05872.csv,1.8062641938283532,-1.5305824570852609,-1.3929180199388251,-0.29095290456222833,95.51635342031008,124,-0.033897930391505494,0.22956516674853267,0.14617633655117152,-1.642331854142569,-0.030333213381682968,-0.017892196460474616,1.1876893841448977,-0.3639052498989617
discharge,2008-04-26 01:04:35.718000,0.6159885827138503,B0007,139,5876,05876.csv,1.7958310249900458,-1.2808999250450417,-1.2768759675125838,-0.26854099750699517,94.96464108196085,123,-0.1465757830707339,0.24259092807461183,0.14617633655117152,-1.4585985515794422,5.582836394157018,-0.04274310188941681,1.1757007360830076,-0.33407063961020717
discharge,2008-04-26 05:57:35.140000,0.6159885827138503,B0007,143,5880,05880.csv,1.7858852600390451,-1.3364225392866516,-1.278835467043947,-0.2461290904517621,94.43870295876657,122,-0.15139140851309563,0.2552842724182172,0.14617633655117152,-1.4814023247266594,-0.6478127446300028,-0.09035036237431437,1.1601199679995218,-0.30091794025178814
discharge,2008-04-26 10:58:25.843000,0.6159885827138503,B0007,147,5884,05884.csv,1.780326860450275,-1.309023644349789,-1.271751722644351,-0.22371718339652896,94.14477139472056,121,-0.14646170388280083,0.2683179084969885,0.14617633655117152,-1.465518165281551,0.405932140498204,-0.09038622872216909,1.1454918883365113,-0.2752726893788268
discharge,2008-04-29 12:15:56.953000,0.6159885827138503,B0007,149,5886,05886.csv,1.8150756899575575,-1.309023644349789,-1.271751722644351,-0.20130527634129586,95.98231071565729,120,2.424665510064378,0.45883344391518627,0.14617633655117152,-1.465518165281551,-0.030333213381682968,0.03881332956371135,1.1622522047312733,-0.2702243264881212
discharge,2008-04-29 17:05:27.780999,0.6159885827138503,B0007,153,5890,05890.csv,1.815702515484584,-1.1974977545120364,-1.2713869910240123,-0.17889336928606273,96.0154576322473,119,-0.15357334840157277,0.47137617150457134,0.14617633655117152,-1.4224170442718154,1.1417747000519376,0.07423526029658412,1.1739039990599134,-0.2526187210630217
discharge,2008-04-29 22:00:04.750000,0.6159885827138503,B0007,157,5894,05894.csv,1.800243217805667,-1.2276714956397154,-1.267681850125442,-0.15648146223082962,95.19796053200332,118,-0.15037104507281038,0.48413995034103857,0.14617633655117152,-1.4311982758683843,-0.26290504314070645,0.05070684024021759,1.1698768571026716,-0.25317864504641907
discharge,2008-04-30 02:43:55.311999,0.6159885827138503,B0007,161,5898,05898.csv,1.7904476205609308,-1.2474896895097374,-1.2587332027249127,-0.13406955517559652,94.67996336880418,117,-0.15713260683917557,0.4964369864903743,0.14617633655117152,-1.4320331208123986,-0.05256228729966552,0.05140980846565193,1.159718333448385,-0.260397385603901
discharge,2008-04-30 07:41:42.578000,0.6159885827138503,B0007,165,5902,05902.csv,1.780343032300132,-1.2231457004182067,-1.2567535805458787,-0.11165764812036338,94.14562657201503,116,-0.14838049590568672,0.5093381706037929,0.14617633655117152,-1.4211864347313328,0.2586238041772853,0.030128094422281246,1.1452364706309939,-0.2604422489398399
discharge,2008-04-30 12:28:49.265000,0.6159885827138503,B0007,169,5906,05906.csv,1.775328769596812,-1.2103517331465286,-1.2591568956180537,-0.08924574106513028,93.88046929870528,115,-0.1550810954785515,0.521776820178876,0.14617633655117152,-1.418093251883897,0.0515290949009378,-0.15601172927504273,1.1317561554603066,-0.2540678927644315
discharge,2008-04-30 17:20:16.140000,0.6159885827138503,B0007,173,5910,05910.csv,1.770262973473285,-1.1662943220178303,-1.2479263871201045,-0.06683383400989716,93.6125869066702,114,-0.15235947082500695,0.5344033403152367,0.14617633655117152,-1.3926727821999951,0.6411736183510344,-0.18266014949340456,1.1189042201854935,-0.2892598077086161
discharge,2008-04-30 22:14:54.061999,0.6159885827138503,B0007,177,5914,05914.csv,1.760081061854204,-1.1609453276284774,-1.2676618706232259,-0.04442192695466404,93.07416120348377,113,-0.15036107650065647,0.5471678072705609,0.14617633655117152,-1.4055608779434057,-0.36564060064137816,-0.15795553885704575,1.1025677540959091,-0.29552778737760294
discharge,2008-05-01 03:15:33.140000,0.6159885827138503,B0007,181,5918,05918.csv,1.749647593537689,-1.243434291766393,-1.2730210759120304,-0.022010019899430928,92.52243302854406,112,-0.1465833039714899,0.5601930494376722,0.14617633655117152,-1.4412934699606221,-0.9671589641034447,-0.16094155433626578,1.0837163368511489,-0.2869331665654045
discharge,2008-05-01 08:16:03.343000,0.6159885827138503,B0007,185,5922,05922.csv,1.749650075059311,-1.2848465816700556,-1.2453777798154841,0.00040188715580218915,92.52256425292258,111,-0.14667613846624689,0.573211883348372,0.14617633655117152,-1.4362662309880552,0.10435218138958142,-0.11362812666238048,1.0711506186851254,-0.2920233504675533
discharge,2008-05-01 13:14:24.875000,0.6159885827138503,B0007,189,5926,05926.csv,1.745028739214683,-1.2307918882794964,-1.2491614242467628,0.022813794211035306,92.2781851918098,110,-0.14802206589486094,0.5861378094655145,0.14617633655117152,-1.4183743567051952,0.44753972133250297,-0.11178874918601397,1.0592475253099267,-0.30510659802792056
discharge,2008-05-01 18:11:10.984000,0.6159885827138503,B0007,193,5930,05930.csv,1.739645745528673,-1.2214941080038026,-1.247607684410918,0.04522570126626842,91.9935291989993,109,-0.14902021180979624,0.5989948347395403,0.14617633655117152,-1.4136277272253364,0.09507497239271273,-0.1132736210879556,1.0472050585053063,-0.32785832537169857
discharge,2008-05-01 23:10:15.265000,0.6159885827138503,B0007,197,5934,05934.csv,1.7285642277717963,-1.190129861631631,-1.2613803690064367,0.06763760832150154,91.40753177397374,108,-0.14757490179692262,0.6119516280704821,0.14617633655117152,-1.4120116569488683,0.012242133946868705,-0.11748487626397118,1.030721864142273,-0.316849829958388
discharge,2008-05-02 03:53:34.765000,0.6159885827138503,B0007,201,5938,05938.csv,1.723900324588418,-1.200007232531528,-1.230724374583413,0.09004951537673465,91.16090172599749,107,-0.15745752229364227,0.6242262356866549,0.14617633655117152,-1.3925943178750142,0.4807191708135802,-0.09047626659638777,1.0161746422991798,-0.2992107244681873
discharge,2008-05-02 08:44:40.859000,0.6159885827138503,B0007,205,5942,05942.csv,1.7139788776485192,-1.197293001599599,-1.2632706391335984,0.11246142243196777,90.63624955407813,106,-0.15257684473127975,0.6368377507569329,0.14617633655117152,-1.41619339571164,-0.6442777586627855,-0.13693236926638525,0.9989067123130178,-0.28627140834075315
discharge,2008-05-02 13:43:05.092999,0.6159885827138503,B0007,209,5946,05946.csv,1.7139701997004613,-1.2506104633548427,-1.2825704827945965,0.13487332948720088,90.63579065888634,105,-0.1479938023812006,0.6497656278713108,0.14617633655117152,-1.4512790727717573,-0.9560945317631728,-0.11533949809087173,0.9873881379611306,-0.29989626257563134
discharge,2008-05-02 19:07:48.359000,0.6159885827138503,B0007,213,5950,05950.csv,1.7036521173638766,-1.2129639171981306,-1.2501734707912597,0.157285236542434,90.09016416501656,104,-0.1314767745959875,0.6638336560629516,0.14617633655117152,-1.4122948073786359,1.0205223392230032,-0.13844173889456052,0.9718366847654215,-0.3091634008450941
discharge,2008-05-02 23:24:17.687000,0.6159885827138503,B0007,215,5952,05952.csv,1.7040137474382486,-1.2129639171981306,-1.2501734707912597,0.1796971435976671,90.10928738414982,103,-0.1743002814203013,0.6749456277489766,0.14617633655117152,-1.4122948073786359,-0.030333213381682968,-0.08487383455328039,0.961744962772407,-0.32033742624274997
discharge,2008-05-03 04:13:08.609000,0.6159885827138503,B0007,219,5956,05956.csv,1.6935716157343033,-1.19667505398531,-1.2242873811422594,0.20210905065290022,89.55710108399319,102,-0.15399077407340517,0.6874595409332758,0.14617633655117152,-1.3864412351898836,0.650232734221276,-0.11192299945234234,0.9470500983402601,-0.31931066936012936
discharge,2008-05-03 09:10:19.812000,0.6159885827138503,B0007,223,5960,05960.csv,1.6876577363877656,-1.1391756618093318,-1.2383849112958172,0.22452095770813335,89.24437153331117,101,-0.14875772295921105,0.7003346855051352,0.14617633655117152,-1.3750354410645442,0.26531425588879537,-0.09316268973265616,0.9327414001574867,-0.3049831951574586
discharge,2008-05-03 14:04:34.186999,0.6159885827138503,B0007,227,5964,05964.csv,1.6830744356583152,-1.1696497767362595,-1.2137696325471592,0.24693286476336646,89.00200379231205,100,-0.15060738338535912,0.7130821501847725,0.14617633655117152,-1.3681005999258307,0.14821743281112304,-0.11457751012690917,0.9197053398165422,-0.3119820672253562
discharge,2008-05-03 18:58:13.468000,0.6159885827138503,B0007,231,5968,05968.csv,1.6779270142025482,-1.1641730874673641,-1.2317762524917009,0.26934477181859956,88.72980500287017,99,-0.15097447445085116,0.7258042749982297,0.14617633655117152,-1.379630710541903,-0.32599166662405876,-0.09037250364359957,0.9070872966191622,-0.30615281322474885
discharge,2008-05-03 23:42:30.092999,0.6159885827138503,B0007,235,5972,05972.csv,1.6732060275966172,-1.1715511646422405,-1.2265444645135652,0.29175667887383266,88.4801563486559,98,-0.15685998203193877,0.7381201301186116,0.14617633655117152,-1.378502754505667,-0.0012131273551764833,-0.11416535576339609,0.895073289190492,-0.3239543361671141
discharge,2008-05-04 04:41:40.000000,0.6159885827138503,B0007,239,5976,05976.csv,1.6674367208253988,-1.181298433178102,-1.2170328439136995,0.3141685859290658,88.17507188402843,97,-0.14751605256858594,0.7510809857428397,0.14617633655117152,-1.375044214881773,0.05889544964742493,-0.09229082939257353,0.8826621337768815,-0.3241664485735544
discharge,2008-05-04 09:40:11.906000,0.6159885827138503,B0007,243,5980,05980.csv,1.6622662630667526,-1.2207779173889863,-1.2021897206513719,0.33658049298429893,87.90165492082501,96,-0.1479135515354137,0.7640144024790834,0.14617633655117152,-1.3789660193188946,-0.13130803264826876,-0.08881070861700675,0.8704431178198854,-0.32176121331919416
discharge,2008-05-04 14:38:13.359000,0.6159885827138503,B0007,247,5984,05984.csv,1.6574243065763063,-1.156535390611031,-1.1952830471493734,0.35899240003953203,87.645609305257,95,-0.14823209672417867,0.7769258304141422,0.14617633655117152,-1.3490682873939732,0.7412246198043413,-0.09002153340636308,0.8586028319670248,-0.3219762189964701
discharge,2008-05-04 19:37:07.889999,0.6159885827138503,B0007,251,5988,05988.csv,1.652538684928734,-1.2493950358965655,-1.2185392711110494,0.38140430709476514,87.38725464951953,94,-0.14767688898731451,0.7898755836888159,0.14617633655117152,-1.4023332621858158,-1.381107560481825,-0.08879599063712272,0.8469817175761406,-0.3227702165795386
discharge,2008-05-05 00:35:53.968000,0.6159885827138503,B0007,255,5992,05992.csv,1.6472174627573322,-1.1975030991050644,-1.2122312318994162,0.40381621414999824,87.10586517211738,93,-0.14776530923633888,0.8028192334172893,0.14617633655117152,-1.3776312859345736,0.616045659694933,-0.0916058259925284,0.8351743666714319,-0.3244035531233499
discharge,2008-05-05 05:28:13.936999,0.6159885827138503,B0007,259,5996,05996.csv,1.6364136810898071,-1.191841041214364,-1.2283379428561652,0.4262281212052314,86.53455460107405,92,-0.15180409572456546,0.8154840904461761,0.14617633655117152,-1.387651763861721,-0.2887240026694505,-0.11517331578038913,0.8190598209857965,-0.3070099067784841
discharge,2008-05-05 11:41:31.500000,0.6159885827138503,B0007,263,6000,06000.csv,1.6362554312048496,-1.2071791293619096,-1.2244539328299666,0.4486400282604645,86.52618625053486,91,-0.10099257638949462,0.8316564071258303,0.14617633655117152,-1.390600808296079,-0.1068296870791992,-0.09171006284720819,0.8081960503632577,-0.31094613064265786
discharge,2008-05-05 20:40:08.561999,0.6159885827138503,B0007,265,6002,06002.csv,1.641119179218384,-1.2071791293619096,-1.2244539328299666,0.4710519353156976,86.78338421514901,90,0.0027676009582979157,0.8549911672861441,0.14617633655117152,-1.390600808296079,-0.030333213381682968,-0.04627551475772241,0.8046644381426575,-0.331654723856164
discharge,2008-05-06 01:38:46.265000,0.6159885827138503,B0007,269,6006,06006.csv,1.6315700789656966,-1.2185188204416852,-1.1828253604578238,0.4934638423709307,86.27842196339309,89,-0.1478529136088443,0.8679287697874177,0.14617633655117152,-1.3634374659773598,0.6755015012235928,-0.06810628890312163,0.7950243378466928,-0.34158984505224493
discharge,2008-05-06 06:37:06.296000,0.6159885827138503,B0007,273,6010,06010.csv,1.621213282987236,-1.2268759286875666,-1.1912638495297572,0.5158757494261639,85.73074826850355,88,-0.14803776669045865,0.8808536120970345,0.14617633655117152,-1.3730354438664447,-0.27577681221834754,-0.09167892293511067,0.7806956632795871,-0.3275859579195754
discharge,2008-05-06 11:25:21.030999,0.6159885827138503,B0007,277,6014,06014.csv,1.6164273214762122,-1.1971112562485888,-1.2299388824901551,0.538287656481397,85.47766370163623,87,-0.1543692981946538,0.893341396204709,0.14617633655117152,-1.3908875788942126,-0.4894301778109372,-0.06350817662995678,0.7674916609314849,-0.3041814687923522
discharge,2008-05-06 16:23:36.295999,0.6159885827138503,B0007,281,6018,06018.csv,1.615823510161921,-1.1351186255257604,-1.1918711666106732,0.5606995635366301,85.44573379066746,86,-0.14808762011605395,0.9062627971907633,0.14617633655117152,-1.338261243339189,1.3373858000689594,-0.06559394816561194,0.7582283018243047,-0.29909719702849363
discharge,2008-05-06 21:21:49.265000,0.6159885827138503,B0007,285,6022,06022.csv,1.61672418029789,-0.9708051963351346,-1.1803259864286082,0.5831114705918632,85.49336177737963,85,-0.14811163677893965,0.9191825403347158,0.14617633655117152,-1.266425260163957,1.7800570055904759,-0.08414599169184611,0.7527399148068004,-0.3355649826979083
discharge,2008-05-07 02:17:25.155999,0.6159885827138503,B0007,289,6026,06026.csv,1.6108655863730026,-1.0800510603671165,-1.1679653132481136,0.6055233776470963,85.1835557535501,84,-0.14975470779978894,0.9319888642110613,0.14617633655117152,-1.2990162550472082,-0.8190581577744176,-0.06686991583808334,0.7446110494395366,-0.36077821062224136
discharge,2008-05-07 07:04:02.108999,0.6159885827138503,B0007,293,6030,06030.csv,1.6006603374309376,-1.128929296322535,-1.1742162602392157,0.6279352847023294,84.64389595847521,83,-0.15539211976656053,0.9444060441439279,0.14617633655117152,-1.3225177707848477,-0.6095236846056514,-0.06616049066342365,0.7314054909073603,-0.33386513641887816
discharge,2008-05-07 12:01:49.905999,0.6159885827138503,B0007,297,6034,06034.csv,1.5959174487005665,-1.111088847371861,-1.165972820726052,0.6503471917575625,84.39308910654778,82,-0.1483749415374245,0.9573076116688806,0.14617633655117152,-1.3094259473978074,0.2966392003256386,-0.06595885745656915,0.718983095890242,-0.3127882885737947
discharge,2008-05-07 16:59:29.937000,0.6159885827138503,B0007,301,6038,06038.csv,1.5962179519462243,-1.1078792514585272,-1.174194538162294,0.6727590988127956,84.40897990165642,81,-0.14845617562330782,0.9702035717000556,0.14617633655117152,-1.3144182895643253,-0.15409397150965026,-0.06172556111572405,0.7109307746496044,-0.3127120378317548
discharge,2008-05-07 21:56:09.656000,0.6159885827138503,B0007,305,6042,06042.csv,1.5958065114633972,-1.0863458018499619,-1.1790892533356696,0.6951710058680288,84.38722267771132,80,-0.1490870526384899,0.9830559830299849,0.14617633655117152,-1.309855501642256,0.08309959091481453,-0.06786784094548465,0.7052486430921314,-0.3369787339252211
